source,storefront,platform,title,price_usd,original_price_usd,discount_pct,product_url,release_date,review_score,genres,tags
gog,GOG,PC,Another World: 20th Anniversary Edition,1.99,9.99,80.0,https://www.gog.com/en/game/another_world_20th_anniversary_edition,2006-04-14,45.0,"Adventure, Action, Platformer",
gog,GOG,PC,Anoxia Station,11.24,14.99,25.0,https://www.gog.com/en/game/anoxia_station,2025-05-09,,"Action, Strategy, Horror",
gog,GOG,PC,Anstoss,3.19,3.99,20.0,https://www.gog.com/en/game/anstoss,1994-11-01,,"Sports, Simulation, Managerial",
gog,GOG,PC,Anstoss 1-3 Bundle,7.99,9.99,20.0,https://www.gog.com/en/game/anstoss_13_bundle,2021-07-09,,"Sports, Simulation, Managerial",
gog,GOG,PC,Anstoss 2 Gold Edition,3.99,4.99,20.0,https://www.gog.com/en/game/anstoss_2,1998-01-01,,"Sports, Simulation, Managerial",
gog,GOG,PC,ANSTOSS 3: Der Fußballmanager,4.79,5.99,20.0,https://www.gog.com/en/game/anstoss_3,2000-02-10,,"Sports, Simulation, Managerial",
gog,GOG,PC,Antihero,14.99,14.99,0.0,https://www.gog.com/en/game/antihero,2017-07-10,35.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Antihero Book Club,2.99,2.99,0.0,https://www.gog.com/en/game/antihero_book_club,2017-07-10,36.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Antihero Deluxe Edition,19.99,19.99,0.0,https://www.gog.com/en/game/antihero_deluxe_edition,2017-07-10,37.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Antihero Oliver Character,0.99,0.99,0.0,https://www.gog.com/en/game/antihero_oliver_character,2017-08-29,35.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Antihero: Armello Character Pack,2.99,2.99,0.0,https://www.gog.com/en/game/antihero_armello_character_pack,2017-11-02,30.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Anvil of Dawn,1.49,5.99,75.0,https://www.gog.com/en/game/anvil_of_dawn,1995-10-31,44.0,"Role-playing, FPP, Fantasy",
gog,GOG,PC,Anvil Saga,13.99,19.99,30.0,https://www.gog.com/en/game/anvil_saga,2022-06-21,,"Role-playing, Building, Historical",
gog,GOG,PC,Apache Longbow,7.99,9.99,20.0,https://www.gog.com/en/game/apache_longbow,1995-01-02,41.0,"Simulation, Combat, Modern",
gog,GOG,PC,Ape Out,2.99,14.99,80.0,https://www.gog.com/en/game/ape_out,2019-02-28,47.0,"Action, Arcade, Fighting",
gog,GOG,PC,Apocalipsis: Wormwood Edition,9.99,9.99,0.0,https://www.gog.com/en/game/apocalipsis_wormwood_edition,2018-02-28,31.0,"Adventure, Point-and-click, Puzzle",
gog,GOG,PC,Apostle,7.99,19.99,60.0,https://www.gog.com/en/game/apostle,2019-11-08,,"Role-playing, Adventure",
gog,GOG,PC,Apostle: Rebellion,13.99,19.99,30.0,https://www.gog.com/en/game/apostle_rebellion,2022-07-30,,"Role-playing, Turn-based, Sci-fi",
gog,GOG,PC,Apotheon,3.74,14.99,75.0,https://www.gog.com/en/game/apotheon,2015-02-03,40.0,"Action, Role-playing, Historical",
gog,GOG,PC,Apsulov: End of Gods,3.99,19.99,80.0,https://www.gog.com/en/game/apsulov_end_of_gods,2019-08-08,38.0,"Adventure, Action, Horror",
gog,GOG,PC,Apsulov: End of Gods - Soundtrack+Art book,2.99,5.99,50.0,https://www.gog.com/en/game/apsulov_end_of_gods_soundtrackart_book,2019-08-08,,"Adventure, Action, Horror",
gog,GOG,PC,Aqua Kitty: Milk Mine Defender,5.99,5.99,0.0,https://www.gog.com/en/game/aqua_kitty_milk_mine_defender,2013-10-28,35.0,"Shooter, Arcade, Modern",
gog,GOG,PC,Aquamarine,14.99,14.99,0.0,https://www.gog.com/en/game/aquamarine,2022-01-20,,"Adventure, Strategy, Survival",
gog,GOG,PC,AquaNox,4.99,4.99,0.0,https://www.gog.com/en/game/aquanox,2001-10-12,38.0,"Shooter, Action, Sci-fi",
gog,GOG,PC,AquaNox 2: Revelation,4.99,4.99,0.0,https://www.gog.com/en/game/aquanox_2_revelation,2003-08-19,39.0,"Shooter, Action, Sci-fi",
gog,GOG,PC,Aquanox Deep Descent,29.99,29.99,0.0,https://www.gog.com/en/game/aquanox_deep_descent,2020-10-16,25.0,"Action, FPP",
gog,GOG,PC,Aquanox Deep Descent Collector’s Edition,39.99,39.99,0.0,https://www.gog.com/en/game/aquanox_deep_descent_collectors_edition,2020-10-16,32.0,"Action, FPP",
gog,GOG,PC,Aquanox Deep Descent Digital Extras,9.99,9.99,0.0,https://www.gog.com/en/game/aquanox_deep_descent_digital_extras,2020-10-16,20.0,"Action, FPP",
gog,GOG,PC,Aquanox Deep Descent Soundtrack,4.99,4.99,0.0,https://www.gog.com/en/game/aquanox_deep_descent_soundtrack,2020-10-16,20.0,"Action, FPP",
gog,GOG,PC,Aquaria,1.99,9.99,80.0,https://www.gog.com/en/game/aquaria,2007-12-07,46.0,"Action, Adventure, Metroidvania",
gog,GOG,PC,Aquarist,15.99,15.99,0.0,https://www.gog.com/en/game/aquarist,2022-03-08,,"Simulation, Building, Naval",
gog,GOG,PC,Ara Fell: Enhanced Edition,5.99,14.99,60.0,https://www.gog.com/en/game/ara_fell,2016-06-02,43.0,"Action, Adventure, JRPG",
gog,GOG,PC,Arabian Nights,5.99,5.99,0.0,https://www.gog.com/en/game/arabian_nights,2001-06-21,38.0,"Adventure, Action, Fantasy",
gog,GOG,PC,Aragami,3.99,19.99,80.0,https://www.gog.com/en/game/aragami,2016-10-04,39.0,"Action, Adventure, Stealth",
gog,GOG,PC,Aragami - Collector's Edition Upgrade,1.99,9.99,80.0,https://www.gog.com/en/game/aragami_collectors_edition_upgrade,2016-10-04,43.0,"Action, Adventure, Stealth",
gog,GOG,PC,Aragami 2,34.99,34.99,0.0,https://www.gog.com/en/game/aragami_2,2021-09-17,,"Action, Adventure, Stealth",
gog,GOG,PC,Aragami: Nightfall,1.99,9.99,80.0,https://www.gog.com/en/game/aragami_nightfall,2018-06-05,41.0,"Action, Adventure, Stealth",
gog,GOG,PC,Arcade Paradise,5.59,19.99,72.0,https://www.gog.com/en/game/arcade_paradise,2022-08-11,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise - CyberDance EuroMix,1.79,1.99,10.0,https://www.gog.com/en/game/arcade_paradise_cyberdance_euromix,2022-11-03,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise - Empathy,1.79,1.99,10.0,https://www.gog.com/en/game/arcade_paradise_empathy,2022-11-03,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise - Kung Fury: Street Rage,2.69,2.99,10.0,https://www.gog.com/en/game/arcade_paradise_kung_fury_street_rage,2022-12-15,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise - Penguin Push,1.59,1.99,20.0,https://www.gog.com/en/game/arcade_paradise_penguin_push,2023-02-23,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise - R.O.G.E.R.,1.59,1.99,20.0,https://www.gog.com/en/game/arcade_paradise_roger,2023-02-23,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise - Smoke ‘em,1.79,1.99,10.0,https://www.gog.com/en/game/arcade_paradise_smoke_em,2022-11-03,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise - Soundtrack,6.49,9.99,35.0,https://www.gog.com/en/game/arcade_paradise_soundtrack,2022-08-11,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise - Summer of Sports,1.59,1.99,20.0,https://www.gog.com/en/game/arcade_paradise_summer_of_sports,2022-11-03,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise - Vostok Inc. Pinball,1.59,1.99,20.0,https://www.gog.com/en/game/arcade_paradise_vostok_inc_pinball,2023-05-18,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise Coin-Op Pack 1,3.59,3.99,10.0,https://www.gog.com/en/game/arcade_paradise_coinop_pack_1,2022-11-03,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise Coin-Op Pack 2,3.19,3.99,20.0,https://www.gog.com/en/game/arcade_paradise_coinop_pack_2,2023-02-23,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Paradise Digital Deluxe Edition,6.24,24.99,75.0,https://www.gog.com/en/game/arcade_paradise_digital_deluxe_edition,2022-08-11,,"Adventure, Arcade, Managerial",
gog,GOG,PC,Arcade Tycoon ™ : Simulation Game,14.99,14.99,0.0,https://www.gog.com/en/game/arcade_tycoon_simulation_game,2021-10-14,,"Simulation, Strategy, Tactical",
gog,GOG,PC,ArcaniA,19.99,19.99,0.0,https://www.gog.com/en/game/arcania,2010-10-12,23.0,"Action, Role-playing, Open World",
gog,GOG,PC,ArcaniA: Fall of Setarrif,14.99,14.99,0.0,https://www.gog.com/en/game/arcania_fall_of_setarrif,2011-10-24,20.0,"Action, Role-playing, Open World",
gog,GOG,PC,Arcanum: Of Steamworks and Magick Obscura,5.99,5.99,0.0,https://www.gog.com/en/game/arcanum_of_steamworks_and_magick_obscura,2001-08-22,46.0,"Role-playing, Turn-based, Fantasy",
gog,GOG,PC,Archeo: Shinar,12.99,12.99,0.0,https://www.gog.com/en/game/archeo_shinar,2019-01-17,37.0,"Strategy, Simulation, Managerial",
gog,GOG,PC,Archimedean Dynasty,1.49,5.99,75.0,https://www.gog.com/en/game/archimedean_dynasty,1996-11-01,47.0,"Simulation, Role-playing, Sci-fi",
gog,GOG,PC,Archvale,14.99,14.99,0.0,https://www.gog.com/en/game/archvale,2021-12-02,,"Action, Adventure, Fantasy",
gog,GOG,PC,ArcRunner,9.99,19.99,50.0,https://www.gog.com/en/game/arcrunner,2023-04-27,,"Shooter, Action, Sci-fi",
gog,GOG,PC,Arctic Awakening,22.49,24.99,10.0,https://www.gog.com/en/game/arctic_awakening,2025-09-18,,"Adventure, Survival",
gog,GOG,PC,Arctico,9.99,9.99,0.0,https://www.gog.com/en/game/arctico,2022-02-15,,"Adventure, Building",
gog,GOG,PC,Are You Smarter than a 5th Grader?,29.99,29.99,0.0,https://www.gog.com/en/game/are_you_smarter_than_a_5th_grader,2022-08-23,,"Simulation, Educational, Puzzle",
gog,GOG,PC,Are You Smarter than a 5th Grader? - Extra Credit,9.99,9.99,0.0,https://www.gog.com/en/game/are_you_smarter_than_a_5th_grader_extra_credit,2022-08-23,,"Simulation, Educational, Puzzle",
gog,GOG,PC,Arena Renovation,19.99,19.99,0.0,https://www.gog.com/en/game/arena_renovation,2023-03-27,,"Simulation, FPP, Sandbox",
gog,GOG,PC,Ariel's Daily Grind,11.99,14.99,20.0,https://www.gog.com/en/game/ariels_daily_grind,2022-12-17,,"Role-playing, Adventure, JRPG",
gog,GOG,PC,Aris Arcanum,14.99,14.99,0.0,https://www.gog.com/en/game/aris_arcanum,2025-10-27,,"Action, Combat, Roguelike",
gog,GOG,PC,Arise: A Simple Story,19.99,19.99,0.0,https://www.gog.com/en/game/arise_a_simple_story,2020-12-03,,"Adventure, Puzzle",
gog,GOG,PC,Arkanoid - Eternal Battle,0.99,9.99,90.0,https://www.gog.com/en/game/arkanoid_eternal_battle,2022-10-27,,"Action, Arcade",
gog,GOG,PC,Arkanoid - Limited Edition Pack - Taito Legacy,0.44,2.99,85.0,https://www.gog.com/en/game/arkanoid_limited_edition_pack,2022-10-27,,"Action, Arcade",
gog,GOG,PC,Arkham Horror: Mother's Embrace,6.99,19.99,65.0,https://www.gog.com/en/game/arkham_horror_mothers_embrace,2021-03-23,,"Adventure, Role-playing, Horror",
gog,GOG,PC,ARMA: Cold War Assault,0.99,4.99,80.0,https://www.gog.com/en/game/arma_cold_war_assault,2001-08-30,46.0,"Shooter, FPP, Tactical",
gog,GOG,PC,ARMA: Gold Edition,1.99,9.99,80.0,https://www.gog.com/en/game/arma_gold_edition,2007-02-17,41.0,"Simulation, FPP, Tactical",
gog,GOG,PC,Armed and Dangerous®,5.99,5.99,0.0,https://www.gog.com/en/game/armed_and_dangerous,2003-12-02,42.0,"Shooter, Action, Fantasy",
gog,GOG,PC,Armikrog,1.99,9.99,80.0,https://www.gog.com/en/game/armikrog,2015-09-30,30.0,"Adventure, Point-and-click, Puzzle",
gog,GOG,PC,Armikrog - Deluxe Edition,2.99,14.99,80.0,https://www.gog.com/en/game/armikrog_deluxe_edition,2015-09-30,40.0,"Adventure, Point-and-click, Puzzle",
gog,GOG,PC,Armored Brigade,19.99,39.99,50.0,https://www.gog.com/en/game/armored_brigade,2018-11-15,44.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Armored Brigade Nation Pack: Czechoslovakia - Netherlands,7.49,14.99,50.0,https://www.gog.com/en/game/armored_brigade_nation_pack_czechoslovakia_netherlands,2021-02-25,,"Strategy, Real-time, Historical",
gog,GOG,PC,Armored Brigade Nation Pack: France - Belgium,7.49,14.99,50.0,https://www.gog.com/en/game/armored_brigade_nation_pack_france_belgium,2019-10-31,50.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Armored Brigade Nation Pack: Italy - Yugoslavia,7.49,14.99,50.0,https://www.gog.com/en/game/armored_brigade_nation_pack_italy_yugoslavia,2019-05-09,50.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Arms Trade Tycoon: Tanks,19.49,29.99,35.0,https://www.gog.com/en/game/arms_trade_tycoon_tanks,2024-02-06,,"Strategy, Simulation, Historical",
gog,GOG,PC,Army Men,5.99,5.99,0.0,https://www.gog.com/en/game/army_men,1998-01-01,42.0,"Strategy, Real-time, Tactical",
gog,GOG,PC,Army Men II,5.99,5.99,0.0,https://www.gog.com/en/game/army_men_ii,1999-03-22,44.0,"Strategy, Real-time, Tactical",
gog,GOG,PC,Army Men RTS,5.99,5.99,0.0,https://www.gog.com/en/game/army_men_rts,2002-03-28,42.0,"Strategy, Real-time, Modern",
gog,GOG,PC,Army Men: Toys In Space,5.99,5.99,0.0,https://www.gog.com/en/game/army_men_toys_in_space,1999-10-13,41.0,"Strategy, Real-time, Modern",
gog,GOG,PC,Army Men: World War,5.99,5.99,0.0,https://www.gog.com/en/game/army_men_world_war,2000-02-29,38.0,"Shooter, Action, Modern",
gog,GOG,PC,Army of Ruin,6.39,7.99,20.0,https://www.gog.com/en/game/army_of_ruin,2023-06-08,,"Action, Combat, Sci-fi",
gog,GOG,PC,Army of Ruin Soundtrack,3.19,3.99,20.0,https://www.gog.com/en/game/army_of_ruin_soundtrack,2023-06-08,,"Action, Combat, Sci-fi",
gog,GOG,PC,Aron's Adventure,19.99,19.99,0.0,https://www.gog.com/en/game/arons_adventure,2021-04-07,,"Action, Adventure, Fantasy",
gog,GOG,PC,ARROW,2.99,2.99,0.0,https://www.gog.com/en/game/arrow,2022-09-08,,"Strategy, Arcade, Puzzle",
gog,GOG,PC,ARROW Patterns,1.99,1.99,0.0,https://www.gog.com/en/game/arrow_patterns,2023-09-15,,"Strategy, Arcade, Puzzle",
gog,GOG,PC,Arsenal of Democracy,2.49,9.99,75.0,https://www.gog.com/en/game/arsenal_of_democracy,2010-02-24,,"Strategy, Simulation, Historical",
gog,GOG,PC,Arsene Lupin - Once a Thief,14.99,29.99,50.0,https://www.gog.com/en/game/arsene_lupin_once_a_thief,2024-10-17,,"Adventure, Puzzle, Detective-mystery",
gog,GOG,PC,Arsene Lupin - Once a Thief - Digital Deluxe Edition,19.99,39.99,50.0,https://www.gog.com/en/game/arsene_lupin_once_a_thief_digital_deluxe_edition,2024-10-17,,"Adventure, Puzzle, Detective-mystery",
gog,GOG,PC,Arsene Lupin - Once a Thief - Digital Deluxe Upgrade,4.99,9.99,50.0,https://www.gog.com/en/game/arsene_lupin_once_a_thief_digital_deluxe_upgrade,2024-10-17,,"Adventure, Puzzle, Detective-mystery",
gog,GOG,PC,ART OF FIGHTING 2,5.99,5.99,0.0,https://www.gog.com/en/game/art_of_fighting_2,1994-01-01,33.0,"Action, Arcade, Fighting",
gog,GOG,PC,ART OF FIGHTING 3: THE PATH OF THE WARRIOR,5.99,5.99,0.0,https://www.gog.com/en/game/art_of_fighting_3the_path_of_the_warrior,1996-03-12,,"Action, Arcade, Fighting",
gog,GOG,PC,art of rally,12.49,24.99,50.0,https://www.gog.com/en/game/art_of_rally,2020-09-23,41.0,"Racing, Simulation, Rally",
gog,GOG,PC,art of rally collector's edition,49.98,49.98,0.0,https://www.gog.com/en/game/art_of_rally_collectors_edition,,,"Racing, Simulation, Rally",
gog,GOG,PC,art of rally deluxe edition,30.58,30.58,0.0,https://www.gog.com/en/game/art_of_rally_deluxe_edition_new,,42.0,"Racing, Simulation, Rally",
gog,GOG,PC,art of rally original soundtrack,7.49,14.99,50.0,https://www.gog.com/en/game/art_of_rally_original_soundtrack,2020-09-23,30.0,"Racing, Simulation, Rally",
gog,GOG,PC,art of rally: australia,7.19,8.99,20.0,https://www.gog.com/en/game/art_of_rally_australia,2023-11-16,30.0,"Racing, Simulation, Rally",
gog,GOG,PC,Artech War Game Bundle,14.99,14.99,0.0,https://www.gog.com/en/game/artech_war_game_bundle,2021-11-05,,"Strategy, Simulation, Modern",
gog,GOG,PC,Arto,4.99,9.99,50.0,https://www.gog.com/en/game/arto,2023-05-01,,"Action, Role-playing",
gog,GOG,PC,Arx Fatalis,1.64,4.99,67.0,https://www.gog.com/en/game/arx_fatalis,2002-11-12,43.0,"Role-playing, Adventure, Fantasy",
gog,GOG,PC,Arzette: The Jewel of Faramore,19.99,19.99,0.0,https://www.gog.com/en/game/arzette_the_jewel_of_faramore,2024-02-14,,"Action, Adventure, Platformer",
gog,GOG,PC,Arzette: The Jewel of Faramore - Soundtrack,9.99,9.99,0.0,https://www.gog.com/en/game/arzette_the_jewel_of_faramore_soundtrack,2024-06-04,,"Action, Adventure, Platformer",
gog,GOG,PC,Arzette: The Jewel of Faramore - Visual Compendium,4.99,4.99,0.0,https://www.gog.com/en/game/arzette_the_jewel_of_faramore_visual_compendium,2024-06-04,,"Action, Adventure, Platformer",
gog,GOG,PC,Arzette: The Jewel of Faramore Digital Deluxe Bundle,30.07,30.07,0.0,https://www.gog.com/en/game/arzette_the_jewel_of_faramore_digital_deluxe_bundle,2024-06-04,,"Action, Adventure, Platformer",
gog,GOG,PC,As Dusk Falls,29.99,29.99,0.0,https://www.gog.com/en/game/as_dusk_falls,2022-07-19,,"Adventure, Role-playing, Mystery",
gog,GOG,PC,As Far As The Eye,24.99,24.99,0.0,https://www.gog.com/en/game/as_far_as_the_eye,2020-09-10,41.0,"Strategy, Building, Managerial",
gog,GOG,PC,As Far As The Eye – Soundtrack,9.99,9.99,0.0,https://www.gog.com/en/game/as_far_as_the_eye_soundtrack,2020-09-10,,"Strategy, Building, Managerial",
gog,GOG,PC,As Far As The Eye – Supporter Pack,8.99,8.99,0.0,https://www.gog.com/en/game/as_far_as_the_eye_supporter_pack,2020-09-10,,"Strategy, Building, Managerial",
gog,GOG,PC,As Far As The Eye: Soundtrack Bundle,31.49,31.49,0.0,https://www.gog.com/en/game/as_far_as_the_eye_soundtrack_bundle,2020-09-10,,"Strategy, Building, Managerial",
gog,GOG,PC,As Far As The Eye: Supporter Bundle,37.36,37.36,0.0,https://www.gog.com/en/game/as_far_as_the_eye_supporter_bundle,2020-09-10,50.0,"Strategy, Building, Managerial",
gog,GOG,PC,Ascendant,0.0,0.0,0.0,https://www.gog.com/en/game/ascendant,2014-05-13,35.0,"Action, Adventure, Roguelike",
gog,GOG,PC,Ascension to the Throne,0.59,2.99,80.0,https://www.gog.com/en/game/ascension_to_the_throne,2007-01-26,,"Role-playing, Strategy, Fantasy",
gog,GOG,PC,Ascent of Ashes,99.99,99.99,0.0,https://www.gog.com/en/game/ascent_of_ashes,,,"Simulation, Building, Survival",
gog,GOG,PC,Asdivine Hearts,4.99,9.99,50.0,https://www.gog.com/en/game/asdivine_hearts,2016-02-02,,"Strategy, Turn-based, JRPG",
gog,GOG,PC,Asdivine Saga,7.49,14.99,50.0,https://www.gog.com/en/game/asdivine_saga,2021-09-30,,"Adventure, Strategy, Fantasy",
gog,GOG,PC,Ash of Gods: Fan Edition,23.07,65.94,65.0,https://www.gog.com/en/game/ash_of_gods_fan_edition,2023-04-27,,"Adventure, Strategy, Fantasy",
gog,GOG,PC,Ash of Gods: Redemption,4.99,24.99,80.0,https://www.gog.com/en/game/ash_of_gods,2018-03-23,39.0,"Adventure, Strategy, Fantasy",
gog,GOG,PC,Ash of Gods: Redemption - Beer for Developers,3.99,3.99,0.0,https://www.gog.com/en/game/ash_of_gods_redemption_beer_for_developers,2018-03-23,,"Adventure, Strategy, Fantasy",
gog,GOG,PC,Ash of Gods: Redemption Digital Deluxe Upgrade,1.49,9.99,85.0,https://www.gog.com/en/game/ash_of_gods_redemption_digital_deluxe,2018-03-23,41.0,"Adventure, Strategy, Fantasy",
gog,GOG,PC,Ash of Gods: The Way,8.74,24.99,65.0,https://www.gog.com/en/game/ash_of_gods_the_way,2023-04-27,,"Adventure, Strategy, Fantasy",
gog,GOG,PC,Ash of Gods: The Way - Coffee for Coding,3.99,3.99,0.0,https://www.gog.com/en/game/ash_of_gods_the_way_coffee_for_coding,2023-04-27,,"Adventure, Strategy, Fantasy",
gog,GOG,PC,Ash of Gods: The Way Digital Deluxe Upgrade,3.5,10.0,65.0,https://www.gog.com/en/game/ash_of_gods_the_way_digital_deluxe,2023-04-27,,"Adventure, Strategy, Fantasy",
gog,GOG,PC,Ash of Gods: Universe Bundle,16.61,47.48,65.0,https://www.gog.com/en/game/ash_of_gods_universe_bundle,2023-04-27,,"Adventure, Strategy, Fantasy",
gog,GOG,PC,Ashen,39.99,39.99,0.0,https://www.gog.com/en/game/ashen,2019-12-09,32.0,"Adventure, Role-playing, Fantasy",
gog,GOG,PC,Ashen Nightstorm Isle,9.99,9.99,0.0,https://www.gog.com/en/game/ashen_nightstorm_isle,2019-12-09,30.0,"Adventure, Role-playing, Fantasy",
gog,GOG,PC,Ashes 2063,0.0,0.0,0.0,https://www.gog.com/en/game/ashes_2063,,,"Shooter, FPP, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation,29.99,29.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation,2016-11-10,35.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation - Core Worlds,2.99,2.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_core_worlds,2021-09-09,,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation - Epic Map Pack DLC,3.99,3.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_epic_map_pack_dlc,2016-07-21,10.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation - Gauntlet DLC,3.99,3.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_gauntlet_dlc,2016-05-26,23.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation - Inception DLC,2.99,2.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_inception,2017-04-13,29.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation - Oblivion DLC,3.99,3.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_oblivion_dlc,2016-08-17,22.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation - Overlord Scenario Pack DLC,3.99,3.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_overlord_dlc,2016-03-31,10.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation - Secret Missions,5.99,5.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_secret_missions,2018-01-31,37.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation - Soundtrack,9.99,9.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_soundtrack,2017-01-13,,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation - Turtle Wars DLC,3.99,3.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_turtle_wars_dlc,2016-06-16,10.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashes of the Singularity: Escalation – Hunter/Prey,9.99,9.99,0.0,https://www.gog.com/en/game/ashes_of_the_singularity_escalation_hunterprey,2019-11-14,30.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Ashwalkers,11.99,11.99,0.0,https://www.gog.com/en/game/ashwalkers,2021-04-15,,"Adventure, Survival, Narrative",
gog,GOG,PC,Ashworld,4.94,14.99,67.0,https://www.gog.com/en/game/ashworld,2017-09-19,,"Shooter, Action, Platformer",
gog,GOG,PC,Assassin's Creed®: Director's Cut,4.99,19.99,75.0,https://www.gog.com/en/game/assassins_creed_directors_cut,2008-04-08,37.0,"Action, Adventure, Historical",
gog,GOG,PC,Assault Spy,19.99,19.99,0.0,https://www.gog.com/en/game/assault_spy,2018-10-02,40.0,"Action, Adventure, Sci-fi",
gog,GOG,PC,Assault Spy Elite Spy Edition,22.79,22.79,0.0,https://www.gog.com/en/game/assault_spy_elite_spy_edition,2018-10-02,32.0,"Action, Adventure, Sci-fi",
gog,GOG,PC,Assault Spy – Digital Soundtrack,3.99,3.99,0.0,https://www.gog.com/en/game/assault_spy_digital_soundtrack,2018-10-02,,"Action, Adventure, Sci-fi",
gog,GOG,PC,Astalon: Tears of the Earth,9.99,19.99,50.0,https://www.gog.com/en/game/astalon_tears_of_the_earth,2021-06-03,,"Action, Adventure, Platformer",
gog,GOG,PC,Astalon: Tears of the Earth + 2 Soundtrack Albums!,14.43,28.87,50.0,https://www.gog.com/en/game/astalon_tears_of_the_earth_2_soundtrack_albums,2021-06-03,,"Action, Adventure, Platformer",
gog,GOG,PC,Astalon: Tears of the Earth - Original Sound Version,3.49,6.99,50.0,https://www.gog.com/en/game/astalon_tears_of_the_earth_original_sound_version,2021-06-03,,"Action, Adventure, Platformer",
gog,GOG,PC,Astalon: Tears of the Earth - Super Arrange Version,3.49,6.99,50.0,https://www.gog.com/en/game/astalon_tears_of_the_earth_super_arrange_version,2021-06-03,,"Action, Adventure, Platformer",
gog,GOG,PC,Astebreed Definitive Edition,19.99,19.99,0.0,https://www.gog.com/en/game/astebreed,2014-05-30,41.0,"Shooter, Arcade, Sci-fi",
gog,GOG,PC,Asterigos: Call of the Paragons,4.79,11.99,60.0,https://www.gog.com/en/game/asterigos_call_of_the_paragons,2023-02-23,,"Action, Role-playing, Fantasy",
gog,GOG,PC,Asterigos: Curse of the Stars,13.99,34.99,60.0,https://www.gog.com/en/game/asterigos_curse_of_the_stars,2022-10-11,,"Action, Role-playing, Fantasy",
gog,GOG,PC,Asterigos: Curse of the Stars - Complete Soundtrack,7.99,9.99,20.0,https://www.gog.com/en/game/asterigos_curse_of_the_stars_complete_soundtrack,2022-10-11,,"Action, Role-playing, Fantasy",
gog,GOG,PC,Asterigos: Curse of the Stars - Deluxe Edition,17.99,44.99,60.0,https://www.gog.com/en/game/asterigos_curse_of_the_stars_deluxe_edition,2022-10-11,,"Action, Role-playing, Fantasy",
gog,GOG,PC,Asterigos: Curse of the Stars - Ultimate Edition,21.99,54.99,60.0,https://www.gog.com/en/game/asterigos_curse_of_the_stars_ultimate_edition,2022-10-11,,"Action, Role-playing, Fantasy",
gog,GOG,PC,Asterigos: Digital Art Book,1.99,4.99,60.0,https://www.gog.com/en/game/asterigos_digital_art_book,2022-10-11,,"Action, Role-playing, Fantasy",
